Probability Power PlanetMass Frequency Period RVamplitude
0.0 0.2 0.53 0.21 4.86 24.78
1.0 0.28 0.53 0.21 4.66 26.43
0.0 0.39 0.53 0.22 4.48 28.08
0.0 0.54 0.53 0.23 4.32 29.73
1.0 0.68 0.53 0.24 4.16 31.38
1.0 0.81 0.53 0.25 4.02 33.03
1.0 0.88 0.53 0.26 3.89 34.69
1.0 0.9 0.53 0.27 3.76 36.34
1.0 0.88 0.53 0.27 3.65 37.99
1.0 0.86 0.53 0.28 3.53 39.64
1.0 0.85 0.53 0.29 3.43 41.29
1.0 0.84 0.53 0.3 3.33 42.94
1.0 0.85 0.53 0.31 3.24 44.59
1.0 0.86 0.53 0.32 3.15 46.25
1.0 0.89 0.53 0.33 3.07 47.9
1.0 0.91 0.53 0.33 2.99 49.55
1.0 0.92 0.53 0.34 2.92 51.2
1.0 0.92 0.53 0.35 2.85 52.85
1.0 0.91 0.53 0.36 2.78 54.5
1.0 0.89 0.53 0.37 2.71 56.15
1.0 0.86 0.53 0.38 2.65 57.8
1.0 0.83 0.53 0.39 2.59 59.45
1.0 0.81 0.53 0.39 2.54 61.11
1.0 0.8 0.53 0.4 2.48 62.76
1.0 0.8 0.53 0.41 2.43 64.41
1.0 0.81 0.53 0.42 2.38 66.06
1.0 0.81 0.53 0.43 2.33 67.71
1.0 0.83 0.53 0.44 2.29 69.36
1.0 0.86 0.53 0.45 2.24 71.01
1.0 0.89 0.53 0.45 2.2 72.66
1.0 0.91 0.53 0.46 2.16 74.31
1.0 0.93 0.53 0.47 2.12 75.97
1.0 0.94 0.53 0.48 2.08 77.62
1.0 0.95 0.53 0.49 2.05 79.27
1.0 0.96 0.53 0.5 2.01 80.92
0.8 0.93 0.53 0.51 1.98 82.57
1.0 0.86 0.53 0.51 1.95 84.22
1.0 0.86 0.53 0.52 1.91 85.87
1.0 0.91 0.53 0.53 1.88 87.52
1.0 0.91 0.53 0.54 1.85 89.17
1.0 0.87 0.53 0.55 1.82 90.82
1.0 0.82 0.53 0.56 1.8 92.47
1.0 0.79 0.53 0.57 1.77 94.12
1.0 0.78 0.53 0.57 1.74 95.78
1.0 0.79 0.53 0.58 1.72 97.43
1.0 0.8 0.53 0.59 1.69 99.08
1.0 0.81 0.53 0.6 1.67 100.73
1.0 0.83 0.53 0.61 1.64 102.38
1.0 0.86 0.53 0.62 1.62 104.03
1.0 0.89 0.53 0.63 1.6 105.68
1.0 0.92 0.53 0.63 1.58 107.33
1.0 0.94 0.53 0.64 1.56 108.98
1.0 0.95 0.53 0.65 1.54 110.63
1.0 0.94 0.53 0.66 1.52 112.28
1.0 0.93 0.53 0.67 1.5 113.93
1.0 0.92 0.53 0.68 1.48 115.58
1.0 0.91 0.53 0.69 1.46 117.23
1.0 0.9 0.53 0.69 1.44 118.88
1.0 0.9 0.53 0.7 1.42 120.53
1.0 0.9 0.53 0.71 1.41 122.18
1.0 0.92 0.53 0.72 1.39 123.83
1.0 0.93 0.53 0.73 1.37 125.48
1.0 0.93 0.53 0.74 1.36 127.13
1.0 0.9 0.53 0.74 1.34 128.78
1.0 0.85 0.53 0.75 1.33 130.43
1.0 0.76 0.53 0.76 1.31 132.08
0.0 0.64 0.53 0.77 1.3 133.74
0.0 0.52 0.53 0.78 1.28 135.39
0.0 0.41 0.53 0.79 1.27 137.04
1.0 0.32 0.53 0.8 1.26 138.69
1.0 0.28 0.53 0.8 1.24 140.34
1.0 0.31 0.53 0.81 1.23 141.99
0.0 0.39 0.53 0.82 1.22 143.64
0.0 0.51 0.53 0.83 1.2 145.29
0.0 0.65 0.53 0.84 1.19 146.94
1.0 0.77 0.53 0.85 1.18 148.59
1.0 0.86 0.53 0.86 1.17 150.24
1.0 0.93 0.53 0.86 1.16 151.89
1.0 0.96 0.53 0.87 1.15 153.54
1.0 0.96 0.53 0.88 1.13 155.19
1.0 0.95 0.53 0.89 1.12 156.84
1.0 0.93 0.53 0.9 1.11 158.49
1.0 0.92 0.53 0.91 1.1 160.14
1.0 0.92 0.53 0.92 1.09 161.79
1.0 0.91 0.53 0.92 1.08 163.44
1.0 0.81 0.54 0.08 12.9 0.0
1.0 0.81 0.54 0.09 11.61 1.66
1.0 0.81 0.54 0.09 10.56 3.32
1.0 0.81 0.54 0.1 9.69 4.98
1.0 0.81 0.54 0.11 8.95 6.64
1.0 0.81 0.54 0.12 8.31 8.3
1.0 0.83 0.54 0.13 7.76 9.96
1.0 0.85 0.54 0.14 7.28 11.63
1.0 0.83 0.54 0.15 6.85 13.29
1.0 0.75 0.54 0.15 6.47 14.95
0.0 0.62 0.54 0.16 6.13 16.61
0.0 0.47 0.54 0.17 5.83 18.27
0.0 0.33 0.54 0.18 5.55 19.93
0.4 0.22 0.54 0.19 5.3 21.59
0.0 0.18 0.54 0.2 5.07 23.25
0.0 0.2 0.54 0.21 4.86 24.91
1.0 0.28 0.54 0.21 4.66 26.57
0.0 0.4 0.54 0.22 4.48 28.23
0.0 0.54 0.54 0.23 4.32 29.89
1.0 0.69 0.54 0.24 4.16 31.55
1.0 0.81 0.54 0.25 4.02 33.21
1.0 0.88 0.54 0.26 3.89 34.87
1.0 0.9 0.54 0.27 3.76 36.53
1.0 0.89 0.54 0.27 3.65 38.19
1.0 0.86 0.54 0.28 3.53 39.85
1.0 0.85 0.54 0.29 3.43 41.52
1.0 0.84 0.54 0.3 3.33 43.18
1.0 0.85 0.54 0.31 3.24 44.84
1.0 0.87 0.54 0.32 3.15 46.5
1.0 0.89 0.54 0.33 3.07 48.16
1.0 0.92 0.54 0.33 2.99 49.82
1.0 0.92 0.54 0.34 2.92 51.48
1.0 0.92 0.54 0.35 2.85 53.14
1.0 0.91 0.54 0.36 2.78 54.8
1.0 0.89 0.54 0.37 2.71 56.46
1.0 0.86 0.54 0.38 2.65 58.12
1.0 0.83 0.54 0.39 2.59 59.78
1.0 0.81 0.54 0.39 2.54 61.44
1.0 0.8 0.54 0.4 2.48 63.1
1.0 0.8 0.54 0.41 2.43 64.76
1.0 0.81 0.54 0.42 2.38 66.42
1.0 0.81 0.54 0.43 2.33 68.08
1.0 0.83 0.54 0.44 2.29 69.74
1.0 0.86 0.54 0.45 2.24 71.4
1.0 0.89 0.54 0.45 2.2 73.06
1.0 0.91 0.54 0.46 2.16 74.72
1.0 0.93 0.54 0.47 2.12 76.38
1.0 0.95 0.54 0.48 2.08 78.04
1.0 0.95 0.54 0.49 2.05 79.7
1.0 0.96 0.54 0.5 2.01 81.36
0.8 0.93 0.54 0.51 1.98 83.02
1.0 0.86 0.54 0.51 1.95 84.68
1.0 0.87 0.54 0.52 1.91 86.34
1.0 0.91 0.54 0.53 1.88 88.0
1.0 0.91 0.54 0.54 1.85 89.66
1.0 0.87 0.54 0.55 1.82 91.32
1.0 0.82 0.54 0.56 1.8 92.98
1.0 0.79 0.54 0.57 1.77 94.64
1.0 0.79 0.54 0.57 1.74 96.3
1.0 0.79 0.54 0.58 1.72 97.95
1.0 0.8 0.54 0.59 1.69 99.61
1.0 0.81 0.54 0.6 1.67 101.27
1.0 0.83 0.54 0.61 1.64 102.93
1.0 0.86 0.54 0.62 1.62 104.59
1.0 0.89 0.54 0.63 1.6 106.25
1.0 0.93 0.54 0.63 1.58 107.91
1.0 0.95 0.54 0.64 1.56 109.57
1.0 0.95 0.54 0.65 1.54 111.23
1.0 0.94 0.54 0.66 1.52 112.89
1.0 0.93 0.54 0.67 1.5 114.55
1.0 0.92 0.54 0.68 1.48 116.21
1.0 0.91 0.54 0.69 1.46 117.87
1.0 0.9 0.54 0.69 1.44 119.53
1.0 0.9 0.54 0.7 1.42 121.19
1.0 0.91 0.54 0.71 1.41 122.85
1.0 0.92 0.54 0.72 1.39 124.51
1.0 0.94 0.54 0.73 1.37 126.17
1.0 0.93 0.54 0.74 1.36 127.82
1.0 0.91 0.54 0.74 1.34 129.48
1.0 0.85 0.54 0.75 1.33 131.14
1.0 0.76 0.54 0.76 1.31 132.8
0.0 0.64 0.54 0.77 1.3 134.46
0.0 0.52 0.54 0.78 1.28 136.12
0.0 0.41 0.54 0.79 1.27 137.78
1.0 0.32 0.54 0.8 1.26 139.44
1.0 0.28 0.54 0.8 1.24 141.1
1.0 0.31 0.54 0.81 1.23 142.76
0.0 0.39 0.54 0.82 1.22 144.42
0.0 0.51 0.54 0.83 1.2 146.07
0.0 0.65 0.54 0.84 1.19 147.73
1.0 0.77 0.54 0.85 1.18 149.39
1.0 0.86 0.54 0.86 1.17 151.05
1.0 0.93 0.54 0.86 1.16 152.71
1.0 0.96 0.54 0.87 1.15 154.37
1.0 0.96 0.54 0.88 1.13 156.03
1.0 0.95 0.54 0.89 1.12 157.69
1.0 0.93 0.54 0.9 1.11 159.35
1.0 0.92 0.54 0.91 1.1 161.0
1.0 0.92 0.54 0.92 1.09 162.66
1.0 0.91 0.54 0.92 1.08 164.32
1.0 0.81 0.55 0.08 12.9 0.0
1.0 0.81 0.55 0.09 11.61 1.67
1.0 0.81 0.55 0.09 10.56 3.34
1.0 0.81 0.55 0.1 9.69 5.01
1.0 0.81 0.55 0.11 8.95 6.68
1.0 0.82 0.55 0.12 8.31 8.35
1.0 0.84 0.55 0.13 7.76 10.02
1.0 0.86 0.55 0.14 7.28 11.69
1.0 0.83 0.55 0.15 6.85 13.36
1.0 0.75 0.55 0.15 6.47 15.03
0.0 0.62 0.55 0.16 6.13 16.7
0.0 0.47 0.55 0.17 5.83 18.37
0.0 0.33 0.55 0.18 5.55 20.04
0.4 0.22 0.55 0.19 5.3 21.7
0.0 0.18 0.55 0.2 5.07 23.37
0.0 0.2 0.55 0.21 4.86 25.04
1.0 0.28 0.55 0.21 4.66 26.71
0.0 0.4 0.55 0.22 4.48 28.38
0.0 0.54 0.55 0.23 4.32 30.05
1.0 0.69 0.55 0.24 4.16 31.72
1.0 0.82 0.55 0.25 4.02 33.39
1.0 0.89 0.55 0.26 3.89 35.06
1.0 0.9 0.55 0.27 3.76 36.73
1.0 0.89 0.55 0.27 3.65 38.4
1.0 0.87 0.55 0.28 3.53 40.07
1.0 0.85 0.55 0.29 3.43 41.74
1.0 0.85 0.55 0.3 3.33 43.41
1.0 0.85 0.55 0.31 3.24 45.08
1.0 0.87 0.55 0.32 3.15 46.74
1.0 0.9 0.55 0.33 3.07 48.41
1.0 0.92 0.55 0.33 2.99 50.08
1.0 0.93 0.55 0.34 2.92 51.75
1.0 0.92 0.55 0.35 2.85 53.42
1.0 0.91 0.55 0.36 2.78 55.09
1.0 0.9 0.55 0.37 2.71 56.76
1.0 0.87 0.55 0.38 2.65 58.43
1.0 0.83 0.55 0.39 2.59 60.1
1.0 0.81 0.55 0.39 2.54 61.77
1.0 0.8 0.55 0.4 2.48 63.44
1.0 0.8 0.55 0.41 2.43 65.1
1.0 0.81 0.55 0.42 2.38 66.77
1.0 0.82 0.55 0.43 2.33 68.44
1.0 0.83 0.55 0.44 2.29 70.11
1.0 0.86 0.55 0.45 2.24 71.78
1.0 0.89 0.55 0.45 2.2 73.45
1.0 0.91 0.55 0.46 2.16 75.12
1.0 0.93 0.55 0.47 2.12 76.79
1.0 0.95 0.55 0.48 2.08 78.45
1.0 0.95 0.55 0.49 2.05 80.12
1.0 0.96 0.55 0.5 2.01 81.79
0.8 0.93 0.55 0.51 1.98 83.46
1.0 0.87 0.55 0.51 1.95 85.13
1.0 0.87 0.55 0.52 1.91 86.8
1.0 0.91 0.55 0.53 1.88 88.47
1.0 0.91 0.55 0.54 1.85 90.14
1.0 0.87 0.55 0.55 1.82 91.8
1.0 0.82 0.55 0.56 1.8 93.47
1.0 0.79 0.55 0.57 1.77 95.14
1.0 0.79 0.55 0.57 1.74 96.81
1.0 0.79 0.55 0.58 1.72 98.48
1.0 0.8 0.55 0.59 1.69 100.15
1.0 0.81 0.55 0.6 1.67 101.81
1.0 0.83 0.55 0.61 1.64 103.48
1.0 0.86 0.55 0.62 1.62 105.15
1.0 0.89 0.55 0.63 1.6 106.82
1.0 0.93 0.55 0.63 1.58 108.49
1.0 0.95 0.55 0.64 1.56 110.16
1.0 0.95 0.55 0.65 1.54 111.83
1.0 0.94 0.55 0.66 1.52 113.49
1.0 0.93 0.55 0.67 1.5 115.16
1.0 0.92 0.55 0.68 1.48 116.83
1.0 0.91 0.55 0.69 1.46 118.5
1.0 0.9 0.55 0.69 1.44 120.17
1.0 0.9 0.55 0.7 1.42 121.83
1.0 0.91 0.55 0.71 1.41 123.5
1.0 0.92 0.55 0.72 1.39 125.17
1.0 0.94 0.55 0.73 1.37 126.84
1.0 0.94 0.55 0.74 1.36 128.51
1.0 0.91 0.55 0.74 1.34 130.18
1.0 0.85 0.55 0.75 1.33 131.84
1.0 0.76 0.55 0.76 1.31 133.51
0.0 0.65 0.55 0.77 1.3 135.18
0.0 0.52 0.55 0.78 1.28 136.85
0.0 0.41 0.55 0.79 1.27 138.52
1.0 0.32 0.55 0.8 1.26 140.18
1.0 0.28 0.55 0.8 1.24 141.85
1.0 0.31 0.55 0.81 1.23 143.52
0.0 0.39 0.55 0.82 1.22 145.19
0.0 0.51 0.55 0.83 1.2 146.86
0.0 0.65 0.55 0.84 1.19 148.52
1.0 0.77 0.55 0.85 1.18 150.19
1.0 0.87 0.55 0.86 1.17 151.86
1.0 0.93 0.55 0.86 1.16 153.53
1.0 0.96 0.55 0.87 1.15 155.19
1.0 0.96 0.55 0.88 1.13 156.86
1.0 0.95 0.55 0.89 1.12 158.53
1.0 0.93 0.55 0.9 1.11 160.2
1.0 0.92 0.55 0.91 1.1 161.86
1.0 0.92 0.55 0.92 1.09 163.53
1.0 0.91 0.55 0.92 1.08 165.2
1.0 0.82 0.56 0.08 12.9 0.0
1.0 0.82 0.56 0.09 11.61 1.68
1.0 0.82 0.56 0.09 10.56 3.36
1.0 0.82 0.56 0.1 9.69 5.04
1.0 0.82 0.56 0.11 8.95 6.71
1.0 0.82 0.56 0.12 8.31 8.39
1.0 0.84 0.56 0.13 7.76 10.07
1.0 0.86 0.56 0.14 7.28 11.75
1.0 0.84 0.56 0.15 6.85 13.43
1.0 0.76 0.56 0.15 6.47 15.11
0.0 0.63 0.56 0.16 6.13 16.78
0.0 0.47 0.56 0.17 5.83 18.46
0.0 0.33 0.56 0.18 5.55 20.14
0.4 0.22 0.56 0.19 5.3 21.82
0.0 0.18 0.56 0.2 5.07 23.5
0.0 0.21 0.56 0.21 4.86 25.18
1.0 0.28 0.56 0.21 4.66 26.85
0.0 0.4 0.56 0.22 4.48 28.53
0.0 0.55 0.56 0.23 4.32 30.21
1.0 0.7 0.56 0.24 4.16 31.89
1.0 0.82 0.56 0.25 4.02 33.57
1.0 0.89 0.56 0.26 3.89 35.24
1.0 0.91 0.56 0.27 3.76 36.92
1.0 0.89 0.56 0.27 3.65 38.6
1.0 0.87 0.56 0.28 3.53 40.28
1.0 0.85 0.56 0.29 3.43 41.96
1.0 0.85 0.56 0.3 3.33 43.63
1.0 0.85 0.56 0.31 3.24 45.31
1.0 0.87 0.56 0.32 3.15 46.99
1.0 0.9 0.56 0.33 3.07 48.67
1.0 0.92 0.56 0.33 2.99 50.35
1.0 0.93 0.56 0.34 2.92 52.02
1.0 0.93 0.56 0.35 2.85 53.7
1.0 0.92 0.56 0.36 2.78 55.38
1.0 0.9 0.56 0.37 2.71 57.06
1.0 0.87 0.56 0.38 2.65 58.74
1.0 0.84 0.56 0.39 2.59 60.41
1.0 0.81 0.56 0.39 2.54 62.09
1.0 0.8 0.56 0.4 2.48 63.77
1.0 0.8 0.56 0.41 2.43 65.45
1.0 0.81 0.56 0.42 2.38 67.12
1.0 0.82 0.56 0.43 2.33 68.8
1.0 0.84 0.56 0.44 2.29 70.48
1.0 0.87 0.56 0.45 2.24 72.16
1.0 0.9 0.56 0.45 2.2 73.83
1.0 0.92 0.56 0.46 2.16 75.51
1.0 0.93 0.56 0.47 2.12 77.19
1.0 0.95 0.56 0.48 2.08 78.87
1.0 0.96 0.56 0.49 2.05 80.54
1.0 0.96 0.56 0.5 2.01 82.22
0.8 0.94 0.56 0.51 1.98 83.9
1.0 0.87 0.56 0.51 1.95 85.58
1.0 0.88 0.56 0.52 1.91 87.25
1.0 0.91 0.56 0.53 1.88 88.93
1.0 0.91 0.56 0.54 1.85 90.61
1.0 0.87 0.56 0.55 1.82 92.29
1.0 0.82 0.56 0.56 1.8 93.96
1.0 0.79 0.56 0.57 1.77 95.64
1.0 0.79 0.56 0.57 1.74 97.32
1.0 0.79 0.56 0.58 1.72 99.0
1.0 0.8 0.56 0.59 1.69 100.67
1.0 0.81 0.56 0.6 1.67 102.35
1.0 0.83 0.56 0.61 1.64 104.03
1.0 0.86 0.56 0.62 1.62 105.7
1.0 0.9 0.56 0.63 1.6 107.38
1.0 0.93 0.56 0.63 1.58 109.06
1.0 0.95 0.56 0.64 1.56 110.74
1.0 0.95 0.56 0.65 1.54 112.41
1.0 0.94 0.56 0.66 1.52 114.09
1.0 0.93 0.56 0.67 1.5 115.77
1.0 0.92 0.56 0.68 1.48 117.44
1.0 0.91 0.56 0.69 1.46 119.12
1.0 0.9 0.56 0.69 1.44 120.8
1.0 0.9 0.56 0.7 1.42 122.48
1.0 0.91 0.56 0.71 1.41 124.15
1.0 0.92 0.56 0.72 1.39 125.83
1.0 0.94 0.56 0.73 1.37 127.51
1.0 0.94 0.56 0.74 1.36 129.18
1.0 0.91 0.56 0.74 1.34 130.86
1.0 0.85 0.56 0.75 1.33 132.54
1.0 0.76 0.56 0.76 1.31 134.21
0.0 0.65 0.56 0.77 1.3 135.89
0.0 0.52 0.56 0.78 1.28 137.57
0.0 0.41 0.56 0.79 1.27 139.24
1.0 0.32 0.56 0.8 1.26 140.92
1.0 0.28 0.56 0.8 1.24 142.6
1.0 0.31 0.56 0.81 1.23 144.27
0.0 0.39 0.56 0.82 1.22 145.95
0.0 0.51 0.56 0.83 1.2 147.63
0.0 0.65 0.56 0.84 1.19 149.3
1.0 0.77 0.56 0.85 1.18 150.98
1.0 0.87 0.56 0.86 1.17 152.66
1.0 0.93 0.56 0.86 1.16 154.33
1.0 0.96 0.56 0.87 1.15 156.01
1.0 0.96 0.56 0.88 1.13 157.69
1.0 0.95 0.56 0.89 1.12 159.36
1.0 0.93 0.56 0.9 1.11 161.04
1.0 0.92 0.56 0.91 1.1 162.72
1.0 0.92 0.56 0.92 1.09 164.39
1.0 0.91 0.56 0.92 1.08 166.07
1.0 0.82 0.57 0.08 12.9 0.0
1.0 0.82 0.57 0.09 11.61 1.69
1.0 0.82 0.57 0.09 10.56 3.37
1.0 0.82 0.57 0.1 9.69 5.06
1.0 0.82 0.57 0.11 8.95 6.75
1.0 0.83 0.57 0.12 8.31 8.44
1.0 0.85 0.57 0.13 7.76 10.12
1.0 0.87 0.57 0.14 7.28 11.81
1.0 0.84 0.57 0.15 6.85 13.5
1.0 0.76 0.57 0.15 6.47 15.18
0.0 0.63 0.57 0.16 6.13 16.87
0.0 0.47 0.57 0.17 5.83 18.56
0.0 0.33 0.57 0.18 5.55 20.25
0.4 0.22 0.57 0.19 5.3 21.93
0.0 0.18 0.57 0.2 5.07 23.62
0.0 0.21 0.57 0.21 4.86 25.31
1.0 0.29 0.57 0.21 4.66 26.99
0.0 0.41 0.57 0.22 4.48 28.68
0.0 0.55 0.57 0.23 4.32 30.37
1.0 0.7 0.57 0.24 4.16 32.05
1.0 0.82 0.57 0.25 4.02 33.74
1.0 0.89 0.57 0.26 3.89 35.43
1.0 0.91 0.57 0.27 3.76 37.11
1.0 0.89 0.57 0.27 3.65 38.8
1.0 0.87 0.57 0.28 3.53 40.49
1.0 0.86 0.57 0.29 3.43 42.17
1.0 0.85 0.57 0.3 3.33 43.86
1.0 0.86 0.57 0.31 3.24 45.55
1.0 0.87 0.57 0.32 3.15 47.23
1.0 0.9 0.57 0.33 3.07 48.92
1.0 0.92 0.57 0.33 2.99 50.61
1.0 0.93 0.57 0.34 2.92 52.29
1.0 0.93 0.57 0.35 2.85 53.98
1.0 0.92 0.57 0.36 2.78 55.67
1.0 0.9 0.57 0.37 2.71 57.35
1.0 0.87 0.57 0.38 2.65 59.04
1.0 0.84 0.57 0.39 2.59 60.73
1.0 0.81 0.57 0.39 2.54 62.41
1.0 0.81 0.57 0.4 2.48 64.1
1.0 0.81 0.57 0.41 2.43 65.79
1.0 0.81 0.57 0.42 2.38 67.47
1.0 0.82 0.57 0.43 2.33 69.16
1.0 0.84 0.57 0.44 2.29 70.84
1.0 0.87 0.57 0.45 2.24 72.53
1.0 0.9 0.57 0.45 2.2 74.22
1.0 0.92 0.57 0.46 2.16 75.9
1.0 0.94 0.57 0.47 2.12 77.59
1.0 0.95 0.57 0.48 2.08 79.28
1.0 0.96 0.57 0.49 2.05 80.96
1.0 0.96 0.57 0.5 2.01 82.65
0.8 0.94 0.57 0.51 1.98 84.33
1.0 0.88 0.57 0.51 1.95 86.02
1.0 0.88 0.57 0.52 1.91 87.71
1.0 0.92 0.57 0.53 1.88 89.39
1.0 0.91 0.57 0.54 1.85 91.08
1.0 0.87 0.57 0.55 1.82 92.76
1.0 0.82 0.57 0.56 1.8 94.45
1.0 0.79 0.57 0.57 1.77 96.14
1.0 0.79 0.57 0.57 1.74 97.82
1.0 0.8 0.57 0.58 1.72 99.51
1.0 0.8 0.57 0.59 1.69 101.19
1.0 0.81 0.57 0.6 1.67 102.88
1.0 0.83 0.57 0.61 1.64 104.57
1.0 0.86 0.57 0.62 1.62 106.25
1.0 0.9 0.57 0.63 1.6 107.94
1.0 0.93 0.57 0.63 1.58 109.62
1.0 0.95 0.57 0.64 1.56 111.31
1.0 0.95 0.57 0.65 1.54 113.0
1.0 0.94 0.57 0.66 1.52 114.68
1.0 0.93 0.57 0.67 1.5 116.37
1.0 0.92 0.57 0.68 1.48 118.05
1.0 0.91 0.57 0.69 1.46 119.74
1.0 0.91 0.57 0.69 1.44 121.42
1.0 0.9 0.57 0.7 1.42 123.11
1.0 0.91 0.57 0.71 1.41 124.79
1.0 0.93 0.57 0.72 1.39 126.48
1.0 0.94 0.57 0.73 1.37 128.17
1.0 0.94 0.57 0.74 1.36 129.85
1.0 0.91 0.57 0.74 1.34 131.54
1.0 0.85 0.57 0.75 1.33 133.22
1.0 0.76 0.57 0.76 1.31 134.91
0.0 0.65 0.57 0.77 1.3 136.59
0.0 0.52 0.57 0.78 1.28 138.28
0.0 0.41 0.57 0.79 1.27 139.96
1.0 0.32 0.57 0.8 1.26 141.65
1.0 0.28 0.57 0.8 1.24 143.34
1.0 0.31 0.57 0.81 1.23 145.02
0.0 0.39 0.57 0.82 1.22 146.71
0.0 0.51 0.57 0.83 1.2 148.39
0.0 0.65 0.57 0.84 1.19 150.08
1.0 0.77 0.57 0.85 1.18 151.76
1.0 0.87 0.57 0.86 1.17 153.45
1.0 0.93 0.57 0.86 1.16 155.13
1.0 0.96 0.57 0.87 1.15 156.82
1.0 0.97 0.57 0.88 1.13 158.5
1.0 0.95 0.57 0.89 1.12 160.19
1.0 0.93 0.57 0.9 1.11 161.87
1.0 0.93 0.57 0.91 1.1 163.56
1.0 0.92 0.57 0.92 1.09 165.24
1.0 0.91 0.57 0.92 1.08 166.93
1.0 0.83 0.58 0.08 12.9 0.0
1.0 0.83 0.58 0.09 11.61 1.7
1.0 0.83 0.58 0.09 10.56 3.39
1.0 0.83 0.58 0.1 9.69 5.09
1.0 0.83 0.58 0.11 8.95 6.78
1.0 0.83 0.58 0.12 8.31 8.48
1.0 0.85 0.58 0.13 7.76 10.17
1.0 0.87 0.58 0.14 7.28 11.87
1.0 0.84 0.58 0.15 6.85 13.57
1.0 0.76 0.58 0.15 6.47 15.26
0.0 0.63 0.58 0.16 6.13 16.96
0.0 0.47 0.58 0.17 5.83 18.65
0.0 0.33 0.58 0.18 5.55 20.35
0.5 0.22 0.58 0.19 5.3 22.04
0.0 0.18 0.58 0.2 5.07 23.74
0.1 0.21 0.58 0.21 4.86 25.43
1.0 0.29 0.58 0.21 4.66 27.13
0.0 0.41 0.58 0.22 4.48 28.83
0.0 0.55 0.58 0.23 4.32 30.52
1.0 0.7 0.58 0.24 4.16 32.22
1.0 0.82 0.58 0.25 4.02 33.91
1.0 0.9 0.58 0.26 3.89 35.61
1.0 0.91 0.58 0.27 3.76 37.3
1.0 0.9 0.58 0.27 3.65 39.0
1.0 0.87 0.58 0.28 3.53 40.69
1.0 0.86 0.58 0.29 3.43 42.39
1.0 0.85 0.58 0.3 3.33 44.08
1.0 0.86 0.58 0.31 3.24 45.78
1.0 0.88 0.58 0.32 3.15 47.47
1.0 0.9 0.58 0.33 3.07 49.17
1.0 0.92 0.58 0.33 2.99 50.86
1.0 0.93 0.58 0.34 2.92 52.56
1.0 0.93 0.58 0.35 2.85 54.26
1.0 0.92 0.58 0.36 2.78 55.95
1.0 0.9 0.58 0.37 2.71 57.65
1.0 0.87 0.58 0.38 2.65 59.34
1.0 0.84 0.58 0.39 2.59 61.04
1.0 0.82 0.58 0.39 2.54 62.73
1.0 0.81 0.58 0.4 2.48 64.43
1.0 0.81 0.58 0.41 2.43 66.12
1.0 0.81 0.58 0.42 2.38 67.82
1.0 0.82 0.58 0.43 2.33 69.51
1.0 0.84 0.58 0.44 2.29 71.21
1.0 0.87 0.58 0.45 2.24 72.9
1.0 0.9 0.58 0.45 2.2 74.59
1.0 0.92 0.58 0.46 2.16 76.29
1.0 0.94 0.58 0.47 2.12 77.98
1.0 0.95 0.58 0.48 2.08 79.68
1.0 0.96 0.58 0.49 2.05 81.37
1.0 0.96 0.58 0.5 2.01 83.07
0.8 0.94 0.58 0.51 1.98 84.76
1.0 0.88 0.58 0.51 1.95 86.46
1.0 0.88 0.58 0.52 1.91 88.15
1.0 0.92 0.58 0.53 1.88 89.85
1.0 0.91 0.58 0.54 1.85 91.54
1.0 0.88 0.58 0.55 1.82 93.24
1.0 0.82 0.58 0.56 1.8 94.93
1.0 0.79 0.58 0.57 1.77 96.63
1.0 0.79 0.58 0.57 1.74 98.32
1.0 0.8 0.58 0.58 1.72 100.02
1.0 0.8 0.58 0.59 1.69 101.71
1.0 0.81 0.58 0.6 1.67 103.4
1.0 0.83 0.58 0.61 1.64 105.1
1.0 0.87 0.58 0.62 1.62 106.79
1.0 0.9 0.58 0.63 1.6 108.49
1.0 0.93 0.58 0.63 1.58 110.18
1.0 0.95 0.58 0.64 1.56 111.88
1.0 0.95 0.58 0.65 1.54 113.57
1.0 0.95 0.58 0.66 1.52 115.27
1.0 0.93 0.58 0.67 1.5 116.96
1.0 0.92 0.58 0.68 1.48 118.65
1.0 0.91 0.58 0.69 1.46 120.35
1.0 0.91 0.58 0.69 1.44 122.04
1.0 0.91 0.58 0.7 1.42 123.74
1.0 0.91 0.58 0.71 1.41 125.43
1.0 0.93 0.58 0.72 1.39 127.13
1.0 0.94 0.58 0.73 1.37 128.82
1.0 0.94 0.58 0.74 1.36 130.51
1.0 0.91 0.58 0.74 1.34 132.21
1.0 0.85 0.58 0.75 1.33 133.9
1.0 0.76 0.58 0.76 1.31 135.6
0.0 0.65 0.58 0.77 1.3 137.29
0.0 0.52 0.58 0.78 1.28 138.98
0.0 0.41 0.58 0.79 1.27 140.68
1.0 0.32 0.58 0.8 1.26 142.37
1.0 0.28 0.58 0.8 1.24 144.07
1.0 0.31 0.58 0.81 1.23 145.76
0.0 0.39 0.58 0.82 1.22 147.45
0.0 0.51 0.58 0.83 1.2 149.15
0.0 0.65 0.58 0.84 1.19 150.84
1.0 0.77 0.58 0.85 1.18 152.54
1.0 0.87 0.58 0.86 1.17 154.23
1.0 0.93 0.58 0.86 1.16 155.92
1.0 0.96 0.58 0.87 1.15 157.62
1.0 0.97 0.58 0.88 1.13 159.31
1.0 0.95 0.58 0.89 1.12 161.0
1.0 0.93 0.58 0.9 1.11 162.7
