Probability Power PlanetMass Frequency Period RVamplitude
1.0 0.85 0.47 0.3 3.31 42.03
1.0 0.88 0.47 0.32 3.13 45.26
1.0 0.92 0.47 0.34 2.97 48.49
1.0 0.92 0.47 0.35 2.82 51.73
1.0 0.88 0.47 0.37 2.69 54.96
1.0 0.82 0.47 0.39 2.57 58.19
1.0 0.79 0.47 0.41 2.46 61.42
1.0 0.81 0.47 0.42 2.36 64.65
1.0 0.85 0.47 0.44 2.27 67.89
1.0 0.9 0.47 0.46 2.18 71.12
1.0 0.93 0.47 0.48 2.1 74.35
1.0 0.95 0.47 0.49 2.03 77.58
0.9 0.95 0.47 0.51 1.96 80.81
1.0 0.94 0.47 0.53 1.9 84.04
1.0 0.9 0.47 0.54 1.84 87.28
1.0 0.81 0.47 0.56 1.78 90.51
1.0 0.78 0.47 0.58 1.73 93.74
1.0 0.8 0.47 0.6 1.68 96.97
1.0 0.86 0.47 0.61 1.63 100.2
1.0 0.93 0.47 0.63 1.59 103.43
1.0 0.95 0.47 0.65 1.54 106.66
1.0 0.93 0.47 0.67 1.5 109.89
1.0 0.91 0.47 0.68 1.47 113.12
1.0 0.9 0.47 0.7 1.43 116.35
1.0 0.92 0.47 0.72 1.39 119.58
1.0 0.93 0.47 0.73 1.36 122.81
1.0 0.88 0.47 0.75 1.33 126.05
1.0 0.7 0.47 0.77 1.3 129.28
0.0 0.45 0.47 0.79 1.27 132.51
0.0 0.28 0.47 0.8 1.24 135.74
0.0 0.39 0.47 0.82 1.22 138.97
0.0 0.65 0.47 0.84 1.19 142.2
1.0 0.87 0.47 0.86 1.17 145.43
1.0 0.96 0.47 0.87 1.15 148.66
1.0 0.95 0.47 0.89 1.12 151.88
1.0 0.91 0.47 0.91 1.1 155.11
1.0 0.91 0.47 0.92 1.08 158.34
1.0 0.81 0.49 0.08 12.9 0.0
1.0 0.83 0.49 0.09 10.55 3.27
1.0 0.85 0.49 0.11 8.92 6.54
1.0 0.89 0.49 0.13 7.73 9.82
1.0 0.82 0.49 0.15 6.82 13.09
0.0 0.62 0.49 0.16 6.1 16.36
0.0 0.33 0.49 0.18 5.52 19.63
0.0 0.19 0.49 0.2 5.04 22.9
0.0 0.35 0.49 0.22 4.63 26.18
0.0 0.64 0.49 0.23 4.29 29.45
1.0 0.86 0.49 0.25 3.99 32.72
1.0 0.9 0.49 0.27 3.74 35.99
1.0 0.87 0.49 0.28 3.51 39.26
1.0 0.86 0.49 0.3 3.31 42.53
1.0 0.89 0.49 0.32 3.13 45.8
1.0 0.92 0.49 0.34 2.97 49.08
1.0 0.92 0.49 0.35 2.82 52.35
1.0 0.89 0.49 0.37 2.69 55.62
1.0 0.82 0.49 0.39 2.57 58.89
1.0 0.79 0.49 0.41 2.46 62.16
1.0 0.82 0.49 0.42 2.36 65.43
1.0 0.86 0.49 0.44 2.27 68.7
1.0 0.9 0.49 0.46 2.18 71.97
1.0 0.94 0.49 0.48 2.1 75.24
1.0 0.96 0.49 0.49 2.03 78.51
0.9 0.95 0.49 0.51 1.96 81.78
1.0 0.94 0.49 0.53 1.9 85.05
1.0 0.9 0.49 0.54 1.84 88.32
1.0 0.81 0.49 0.56 1.78 91.59
1.0 0.78 0.49 0.58 1.73 94.86
1.0 0.81 0.49 0.6 1.68 98.13
1.0 0.87 0.49 0.61 1.63 101.4
1.0 0.94 0.49 0.63 1.59 104.67
1.0 0.96 0.49 0.65 1.54 107.94
1.0 0.94 0.49 0.67 1.5 111.21
1.0 0.91 0.49 0.68 1.47 114.48
1.0 0.9 0.49 0.7 1.43 117.75
1.0 0.92 0.49 0.72 1.39 121.02
1.0 0.94 0.49 0.73 1.36 124.29
1.0 0.88 0.49 0.75 1.33 127.56
1.0 0.7 0.49 0.77 1.3 130.82
0.0 0.45 0.49 0.79 1.27 134.09
0.0 0.29 0.49 0.8 1.24 137.36
0.0 0.39 0.49 0.82 1.22 140.63
0.0 0.65 0.49 0.84 1.19 143.9
1.0 0.88 0.49 0.86 1.17 147.17
1.0 0.97 0.49 0.87 1.15 150.44
1.0 0.95 0.49 0.89 1.12 153.7
1.0 0.92 0.49 0.91 1.1 156.97
1.0 0.91 0.49 0.92 1.08 160.24
1.0 0.82 0.51 0.08 12.9 0.0
1.0 0.84 0.51 0.09 10.55 3.31
1.0 0.86 0.51 0.11 8.92 6.62
1.0 0.9 0.51 0.13 7.73 9.93
1.0 0.83 0.51 0.15 6.82 13.24
0.0 0.62 0.51 0.16 6.1 16.55
0.0 0.33 0.51 0.18 5.52 19.86
0.0 0.19 0.51 0.2 5.04 23.17
0.0 0.36 0.51 0.22 4.63 26.48
0.0 0.64 0.51 0.23 4.29 29.79
1.0 0.86 0.51 0.25 3.99 33.1
1.0 0.91 0.51 0.27 3.74 36.41
1.0 0.87 0.51 0.28 3.51 39.72
1.0 0.86 0.51 0.3 3.31 43.02
1.0 0.89 0.51 0.32 3.13 46.33
1.0 0.93 0.51 0.34 2.97 49.64
1.0 0.93 0.51 0.35 2.82 52.95
1.0 0.89 0.51 0.37 2.69 56.26
1.0 0.83 0.51 0.39 2.57 59.57
1.0 0.8 0.51 0.41 2.46 62.88
1.0 0.82 0.51 0.42 2.36 66.19
1.0 0.86 0.51 0.44 2.27 69.49
1.0 0.91 0.51 0.46 2.18 72.8
1.0 0.94 0.51 0.48 2.1 76.11
1.0 0.96 0.51 0.49 2.03 79.42
0.9 0.96 0.51 0.51 1.96 82.73
1.0 0.94 0.51 0.53 1.9 86.04
1.0 0.9 0.51 0.54 1.84 89.34
1.0 0.81 0.51 0.56 1.78 92.65
1.0 0.79 0.51 0.58 1.73 95.96
1.0 0.81 0.51 0.6 1.68 99.27
1.0 0.87 0.51 0.61 1.63 102.57
1.0 0.94 0.51 0.63 1.59 105.88
1.0 0.96 0.51 0.65 1.54 109.19
1.0 0.94 0.51 0.67 1.5 112.5
1.0 0.91 0.51 0.68 1.47 115.8
1.0 0.91 0.51 0.7 1.43 119.11
1.0 0.92 0.51 0.72 1.39 122.42
1.0 0.94 0.51 0.73 1.36 125.72
1.0 0.88 0.51 0.75 1.33 129.03
1.0 0.7 0.51 0.77 1.3 132.34
0.0 0.46 0.51 0.79 1.27 135.64
0.0 0.29 0.51 0.8 1.24 138.95
0.0 0.4 0.51 0.82 1.22 142.26
0.0 0.66 0.51 0.84 1.19 145.56
1.0 0.88 0.51 0.86 1.17 148.87
1.0 0.97 0.51 0.87 1.15 152.18
1.0 0.95 0.51 0.89 1.12 155.48
1.0 0.92 0.51 0.91 1.1 158.79
1.0 0.91 0.51 0.92 1.08 162.09
1.0 0.82 0.53 0.08 12.9 0.0
1.0 0.85 0.53 0.09 10.55 3.35
1.0 0.87 0.53 0.11 8.92 6.69
1.0 0.9 0.53 0.13 7.73 10.04
1.0 0.84 0.53 0.15 6.82 13.39
0.0 0.62 0.53 0.16 6.1 16.73
0.0 0.33 0.53 0.18 5.52 20.08
0.0 0.19 0.53 0.2 5.04 23.43
0.0 0.36 0.53 0.22 4.63 26.77
0.0 0.65 0.53 0.23 4.29 30.12
1.0 0.87 0.53 0.25 3.99 33.47
1.0 0.91 0.53 0.27 3.74 36.81
1.0 0.88 0.53 0.28 3.51 40.16
1.0 0.87 0.53 0.3 3.31 43.51
1.0 0.9 0.53 0.32 3.13 46.85
1.0 0.93 0.53 0.34 2.97 50.2
1.0 0.93 0.53 0.35 2.82 53.54
1.0 0.89 0.53 0.37 2.69 56.89
1.0 0.83 0.53 0.39 2.57 60.23
1.0 0.8 0.53 0.41 2.46 63.58
1.0 0.82 0.53 0.42 2.36 66.93
1.0 0.86 0.53 0.44 2.27 70.27
1.0 0.91 0.53 0.46 2.18 73.62
1.0 0.94 0.53 0.48 2.1 76.96
1.0 0.96 0.53 0.49 2.03 80.31
0.9 0.96 0.53 0.51 1.96 83.65
1.0 0.95 0.53 0.53 1.9 87.0
1.0 0.91 0.53 0.54 1.84 90.34
1.0 0.82 0.53 0.56 1.78 93.69
1.0 0.79 0.53 0.58 1.73 97.03
1.0 0.81 0.53 0.6 1.68 100.38
1.0 0.87 0.53 0.61 1.63 103.72
1.0 0.94 0.53 0.63 1.59 107.06
1.0 0.96 0.53 0.65 1.54 110.41
1.0 0.94 0.53 0.67 1.5 113.75
1.0 0.92 0.53 0.68 1.47 117.1
1.0 0.91 0.53 0.7 1.43 120.44
1.0 0.93 0.53 0.72 1.39 123.79
1.0 0.94 0.53 0.73 1.36 127.13
1.0 0.89 0.53 0.75 1.33 130.47
1.0 0.7 0.53 0.77 1.3 133.82
0.0 0.46 0.53 0.79 1.27 137.16
0.0 0.29 0.53 0.8 1.24 140.5
0.0 0.4 0.53 0.82 1.22 143.85
0.0 0.66 0.53 0.84 1.19 147.19
1.0 0.88 0.53 0.86 1.17 150.53
1.0 0.97 0.53 0.87 1.15 153.88
1.0 0.96 0.53 0.89 1.12 157.22
1.0 0.92 0.53 0.91 1.1 160.56
1.0 0.91 0.53 0.92 1.08 163.91
1.0 0.83 0.55 0.08 12.9 0.0
1.0 0.85 0.55 0.09 10.55 3.38
1.0 0.87 0.55 0.11 8.92 6.77
1.0 0.91 0.55 0.13 7.73 10.15
1.0 0.84 0.55 0.15 6.82 13.53
0.0 0.63 0.55 0.16 6.1 16.92
0.0 0.34 0.55 0.18 5.52 20.3
0.0 0.19 0.55 0.2 5.04 23.68
0.0 0.36 0.55 0.22 4.63 27.06
0.0 0.65 0.55 0.23 4.29 30.45
1.0 0.87 0.55 0.25 3.99 33.83
1.0 0.92 0.55 0.27 3.74 37.21
1.0 0.88 0.55 0.28 3.51 40.59
1.0 0.87 0.55 0.3 3.31 43.98
1.0 0.9 0.55 0.32 3.13 47.36
1.0 0.94 0.55 0.34 2.97 50.74
1.0 0.94 0.55 0.35 2.82 54.12
1.0 0.9 0.55 0.37 2.69 57.5
1.0 0.84 0.55 0.39 2.57 60.89
1.0 0.8 0.55 0.41 2.46 64.27
1.0 0.83 0.55 0.42 2.36 67.65
1.0 0.86 0.55 0.44 2.27 71.03
1.0 0.91 0.55 0.46 2.18 74.41
1.0 0.95 0.55 0.48 2.1 77.79
1.0 0.96 0.55 0.49 2.03 81.18
1.0 0.96 0.55 0.51 1.96 84.56
1.0 0.95 0.55 0.53 1.9 87.94
1.0 0.91 0.55 0.54 1.84 91.32
1.0 0.82 0.55 0.56 1.78 94.7
1.0 0.79 0.55 0.58 1.73 98.08
1.0 0.82 0.55 0.6 1.68 101.46
1.0 0.87 0.55 0.61 1.63 104.84
1.0 0.95 0.55 0.63 1.59 108.22
1.0 0.96 0.55 0.65 1.54 111.6
1.0 0.94 0.55 0.67 1.5 114.98
1.0 0.92 0.55 0.68 1.47 118.36
1.0 0.91 0.55 0.7 1.43 121.74
1.0 0.93 0.55 0.72 1.39 125.12
1.0 0.95 0.55 0.73 1.36 128.5
1.0 0.89 0.55 0.75 1.33 131.88
1.0 0.71 0.55 0.77 1.3 135.26
0.0 0.46 0.55 0.79 1.27 138.64
0.0 0.29 0.55 0.8 1.24 142.02
0.0 0.4 0.55 0.82 1.22 145.4
0.7 0.66 0.55 0.84 1.19 148.78
1.0 0.88 0.55 0.86 1.17 152.16
1.0 0.97 0.55 0.87 1.15 155.54
1.0 0.96 0.55 0.89 1.12 158.92
1.0 0.92 0.55 0.91 1.1 162.3
1.0 0.92 0.55 0.92 1.08 165.68
1.0 0.84 0.57 0.08 12.9 0.0
1.0 0.86 0.57 0.09 10.55 3.42
1.0 0.88 0.57 0.11 8.92 6.84
1.0 0.92 0.57 0.13 7.73 10.26
1.0 0.85 0.57 0.15 6.82 13.67
0.0 0.63 0.57 0.16 6.1 17.09
0.0 0.34 0.57 0.18 5.52 20.51
0.0 0.19 0.57 0.2 5.04 23.93
0.0 0.36 0.57 0.22 4.63 27.35
0.0 0.65 0.57 0.23 4.29 30.77
1.0 0.88 0.57 0.25 3.99 34.18
1.0 0.92 0.57 0.27 3.74 37.6
1.0 0.88 0.57 0.28 3.51 41.02
1.0 0.87 0.57 0.3 3.31 44.44
1.0 0.9 0.57 0.32 3.13 47.85
1.0 0.94 0.57 0.34 2.97 51.27
1.0 0.94 0.57 0.35 2.82 54.69
1.0 0.9 0.57 0.37 2.69 58.11
1.0 0.84 0.57 0.39 2.57 61.52
1.0 0.81 0.57 0.41 2.46 64.94
1.0 0.83 0.57 0.42 2.36 68.36
1.0 0.87 0.57 0.44 2.27 71.78
1.0 0.92 0.57 0.46 2.18 75.19
1.0 0.95 0.57 0.48 2.1 78.61
1.0 0.97 0.57 0.49 2.03 82.03
1.0 0.96 0.57 0.51 1.96 85.44
1.0 0.95 0.57 0.53 1.9 88.86
1.0 0.91 0.57 0.54 1.84 92.28
1.0 0.82 0.57 0.56 1.78 95.69
1.0 0.79 0.57 0.58 1.73 99.11
1.0 0.82 0.57 0.6 1.68 102.52
1.0 0.88 0.57 0.61 1.63 105.94
1.0 0.95 0.57 0.63 1.59 109.36
1.0 0.97 0.57 0.65 1.54 112.77
1.0 0.95 0.57 0.67 1.5 116.19
1.0 0.92 0.57 0.68 1.47 119.6
1.0 0.91 0.57 0.7 1.43 123.02
1.0 0.93 0.57 0.72 1.39 126.44
1.0 0.95 0.57 0.73 1.36 129.85
1.0 0.89 0.57 0.75 1.33 133.27
1.0 0.71 0.57 0.77 1.3 136.68
0.0 0.46 0.57 0.79 1.27 140.1
0.0 0.29 0.57 0.8 1.24 143.51
0.0 0.4 0.57 0.82 1.22 146.93
0.8 0.66 0.57 0.84 1.19 150.34
1.0 0.89 0.57 0.86 1.17 153.76
1.0 0.98 0.57 0.87 1.15 157.17
1.0 0.96 0.57 0.89 1.12 160.59
1.0 0.93 0.57 0.91 1.1 164.0
1.0 0.92 0.57 0.92 1.08 167.42
1.0 0.85 0.59 0.08 12.9 0.0
1.0 0.86 0.59 0.09 10.55 3.45
1.0 0.88 0.59 0.11 8.92 6.91
1.0 0.92 0.59 0.13 7.73 10.36
1.0 0.85 0.59 0.15 6.82 13.81
0.0 0.63 0.59 0.16 6.1 17.27
0.0 0.34 0.59 0.18 5.52 20.72
0.0 0.19 0.59 0.2 5.04 24.17
0.0 0.36 0.59 0.22 4.63 27.63
0.0 0.66 0.59 0.23 4.29 31.08
1.0 0.88 0.59 0.25 3.99 34.53
1.0 0.93 0.59 0.27 3.74 37.98
1.0 0.89 0.59 0.28 3.51 41.44
1.0 0.88 0.59 0.3 3.31 44.89
1.0 0.91 0.59 0.32 3.13 48.34
1.0 0.94 0.59 0.34 2.97 51.79
1.0 0.95 0.59 0.35 2.82 55.25
1.0 0.9 0.59 0.37 2.69 58.7
1.0 0.84 0.59 0.39 2.57 62.15
1.0 0.81 0.59 0.41 2.46 65.6
1.0 0.83 0.59 0.42 2.36 69.05
1.0 0.87 0.59 0.44 2.27 72.5
1.0 0.92 0.59 0.46 2.18 75.96
1.0 0.95 0.59 0.48 2.1 79.41
1.0 0.97 0.59 0.49 2.03 82.86
1.0 0.96 0.59 0.51 1.96 86.31
1.0 0.95 0.59 0.53 1.9 89.76
1.0 0.91 0.59 0.54 1.84 93.21
1.0 0.82 0.59 0.56 1.78 96.66
1.0 0.8 0.59 0.58 1.73 100.12
1.0 0.82 0.59 0.6 1.68 103.57
1.0 0.88 0.59 0.61 1.63 107.02
1.0 0.95 0.59 0.63 1.59 110.47
1.0 0.97 0.59 0.65 1.54 113.92
1.0 0.95 0.59 0.67 1.5 117.37
1.0 0.92 0.59 0.68 1.47 120.82
1.0 0.92 0.59 0.7 1.43 124.27
1.0 0.93 0.59 0.72 1.39 127.72
1.0 0.95 0.59 0.73 1.36 131.17
1.0 0.89 0.59 0.75 1.33 134.62
1.0 0.71 0.59 0.77 1.3 138.07
0.0 0.46 0.59 0.79 1.27 141.52
0.0 0.29 0.59 0.8 1.24 144.97
0.0 0.4 0.59 0.82 1.22 148.42
0.8 0.66 0.59 0.84 1.19 151.87
1.0 0.89 0.59 0.86 1.17 155.32
1.0 0.98 0.59 0.87 1.15 158.77
1.0 0.96 0.59 0.89 1.12 162.22
1.0 0.93 0.59 0.91 1.1 165.67
1.0 0.92 0.59 0.92 1.08 169.12
1.0 0.85 0.61 0.08 12.9 0.0
1.0 0.87 0.61 0.09 10.55 3.49
1.0 0.89 0.61 0.11 8.92 6.98
1.0 0.93 0.61 0.13 7.73 10.46
1.0 0.85 0.61 0.15 6.82 13.95
0.0 0.64 0.61 0.16 6.1 17.44
0.0 0.34 0.61 0.18 5.52 20.92
0.0 0.19 0.61 0.2 5.04 24.41
0.0 0.36 0.61 0.22 4.63 27.9
0.3 0.66 0.61 0.23 4.29 31.38
1.0 0.88 0.61 0.25 3.99 34.87
1.0 0.93 0.61 0.27 3.74 38.36
1.0 0.89 0.61 0.28 3.51 41.84
1.0 0.88 0.61 0.3 3.31 45.33
1.0 0.91 0.61 0.32 3.13 48.82
1.0 0.95 0.61 0.34 2.97 52.3
1.0 0.95 0.61 0.35 2.82 55.79
1.0 0.91 0.61 0.37 2.69 59.28
1.0 0.84 0.61 0.39 2.57 62.76
1.0 0.81 0.61 0.41 2.46 66.25
1.0 0.83 0.61 0.42 2.36 69.73
1.0 0.87 0.61 0.44 2.27 73.22
1.0 0.92 0.61 0.46 2.18 76.71
1.0 0.95 0.61 0.48 2.1 80.19
1.0 0.97 0.61 0.49 2.03 83.68
1.0 0.97 0.61 0.51 1.96 87.16
1.0 0.95 0.61 0.53 1.9 90.65
1.0 0.92 0.61 0.54 1.84 94.13
1.0 0.82 0.61 0.56 1.78 97.62
1.0 0.8 0.61 0.58 1.73 101.1
1.0 0.82 0.61 0.6 1.68 104.59
1.0 0.88 0.61 0.61 1.63 108.07
1.0 0.95 0.61 0.63 1.59 111.56
1.0 0.97 0.61 0.65 1.54 115.04
1.0 0.95 0.61 0.67 1.5 118.53
1.0 0.92 0.61 0.68 1.47 122.01
1.0 0.92 0.61 0.7 1.43 125.49
1.0 0.94 0.61 0.72 1.39 128.98
1.0 0.95 0.61 0.73 1.36 132.46
1.0 0.9 0.61 0.75 1.33 135.95
1.0 0.71 0.61 0.77 1.3 139.43
0.0 0.46 0.61 0.79 1.27 142.92
0.0 0.29 0.61 0.8 1.24 146.4
0.0 0.4 0.61 0.82 1.22 149.88
0.8 0.67 0.61 0.84 1.19 153.37
1.0 0.89 0.61 0.86 1.17 156.85
1.0 0.98 0.61 0.87 1.15 160.33
1.0 0.96 0.61 0.89 1.12 163.82
1.0 0.93 0.61 0.91 1.1 167.3
1.0 0.92 0.61 0.92 1.08 170.78
1.0 0.86 0.63 0.08 12.9 0.0
1.0 0.87 0.63 0.09 10.55 3.52
1.0 0.9 0.63 0.11 8.92 7.04
1.0 0.93 0.63 0.13 7.73 10.56
1.0 0.86 0.63 0.15 6.82 14.08
0.0 0.64 0.63 0.16 6.1 17.6
0.0 0.34 0.63 0.18 5.52 21.12
0.0 0.19 0.63 0.2 5.04 24.64
0.0 0.37 0.63 0.22 4.63 28.16
0.3 0.66 0.63 0.23 4.29 31.69
1.0 0.89 0.63 0.25 3.99 35.21
1.0 0.93 0.63 0.27 3.74 38.73
1.0 0.89 0.63 0.28 3.51 42.25
1.0 0.88 0.63 0.3 3.31 45.77
1.0 0.91 0.63 0.32 3.13 49.28
1.0 0.95 0.63 0.34 2.97 52.8
1.0 0.95 0.63 0.35 2.82 56.32
1.0 0.91 0.63 0.37 2.69 59.84
1.0 0.85 0.63 0.39 2.57 63.36
1.0 0.81 0.63 0.41 2.46 66.88
1.0 0.83 0.63 0.42 2.36 70.4
1.0 0.87 0.63 0.44 2.27 73.92
1.0 0.92 0.63 0.46 2.18 77.44
1.0 0.95 0.63 0.48 2.1 80.96
1.0 0.97 0.63 0.49 2.03 84.48
1.0 0.97 0.63 0.51 1.96 88.0
1.0 0.96 0.63 0.53 1.9 91.51
1.0 0.92 0.63 0.54 1.84 95.03
1.0 0.83 0.63 0.56 1.78 98.55
1.0 0.8 0.63 0.58 1.73 102.07
1.0 0.82 0.63 0.6 1.68 105.59
1.0 0.88 0.63 0.61 1.63 109.11
1.0 0.96 0.63 0.63 1.59 112.62
1.0 0.97 0.63 0.65 1.54 116.14
1.0 0.95 0.63 0.67 1.5 119.66
1.0 0.93 0.63 0.68 1.47 123.18
1.0 0.92 0.63 0.7 1.43 126.7
1.0 0.94 0.63 0.72 1.39 130.21
1.0 0.95 0.63 0.73 1.36 133.73
1.0 0.9 0.63 0.75 1.33 137.25
1.0 0.71 0.63 0.77 1.3 140.77
0.0 0.46 0.63 0.79 1.27 144.28
0.0 0.29 0.63 0.8 1.24 147.8
0.0 0.4 0.63 0.82 1.22 151.32
0.8 0.67 0.63 0.84 1.19 154.83
1.0 0.89 0.63 0.86 1.17 158.35
1.0 0.98 0.63 0.87 1.15 161.87
1.0 0.96 0.63 0.89 1.12 165.39
1.0 0.93 0.63 0.91 1.1 168.9
1.0 0.92 0.63 0.92 1.08 172.42
1.0 0.86 0.65 0.08 12.9 0.0
1.0 0.88 0.65 0.09 10.55 3.55
1.0 0.9 0.65 0.11 8.92 7.11
1.0 0.93 0.65 0.13 7.73 10.66
1.0 0.86 0.65 0.15 6.82 14.21
0.0 0.64 0.65 0.16 6.1 17.77
0.0 0.34 0.65 0.18 5.52 21.32
0.0 0.19 0.65 0.2 5.04 24.87
0.0 0.37 0.65 0.22 4.63 28.43
1.0 0.67 0.65 0.23 4.29 31.98
1.0 0.89 0.65 0.25 3.99 35.53
1.0 0.94 0.65 0.27 3.74 39.09
1.0 0.89 0.65 0.28 3.51 42.64
1.0 0.88 0.65 0.3 3.31 46.19
1.0 0.92 0.65 0.32 3.13 49.74
1.0 0.95 0.65 0.34 2.97 53.3
1.0 0.95 0.65 0.35 2.82 56.85
1.0 0.91 0.65 0.37 2.69 60.4
1.0 0.85 0.65 0.39 2.57 63.95
1.0 0.81 0.65 0.41 2.46 67.5
1.0 0.84 0.65 0.42 2.36 71.06
1.0 0.88 0.65 0.44 2.27 74.61
1.0 0.93 0.65 0.46 2.18 78.16
1.0 0.95 0.65 0.48 2.1 81.71
1.0 0.97 0.65 0.49 2.03 85.26
1.0 0.97 0.65 0.51 1.96 88.81
1.0 0.96 0.65 0.53 1.9 92.37
1.0 0.92 0.65 0.54 1.84 95.92
1.0 0.83 0.65 0.56 1.78 99.47
1.0 0.8 0.65 0.58 1.73 103.02
1.0 0.83 0.65 0.6 1.68 106.57
1.0 0.88 0.65 0.61 1.63 110.12
1.0 0.96 0.65 0.63 1.59 113.67
1.0 0.97 0.65 0.65 1.54 117.22
1.0 0.96 0.65 0.67 1.5 120.77
1.0 0.93 0.65 0.68 1.47 124.32
1.0 0.92 0.65 0.7 1.43 127.88
1.0 0.94 0.65 0.72 1.39 131.43
1.0 0.96 0.65 0.73 1.36 134.98
1.0 0.9 0.65 0.75 1.33 138.53
1.0 0.71 0.65 0.77 1.3 142.08
0.0 0.47 0.65 0.79 1.27 145.63
0.0 0.29 0.65 0.8 1.24 149.18
0.0 0.4 0.65 0.82 1.22 152.73
0.9 0.67 0.65 0.84 1.19 156.28
1.0 0.89 0.65 0.86 1.17 159.83
1.0 0.98 0.65 0.87 1.15 163.37
1.0 0.97 0.65 0.89 1.12 166.92
1.0 0.93 0.65 0.91 1.1 170.47
1.0 0.92 0.65 0.92 1.08 174.02
1.0 0.87 0.67 0.08 12.9 0.0
1.0 0.88 0.67 0.09 10.55 3.59
1.0 0.9 0.67 0.11 8.92 7.17
1.0 0.94 0.67 0.13 7.73 10.76
1.0 0.87 0.67 0.15 6.82 14.34
0.0 0.64 0.67 0.16 6.1 17.93
0.0 0.34 0.67 0.18 5.52 21.51
0.0 0.19 0.67 0.2 5.04 25.1
0.0 0.37 0.67 0.22 4.63 28.68
1.0 0.67 0.67 0.23 4.29 32.27
1.0 0.89 0.67 0.25 3.99 35.85
1.0 0.94 0.67 0.27 3.74 39.44
1.0 0.9 0.67 0.28 3.51 43.02
1.0 0.88 0.67 0.3 3.31 46.61
1.0 0.92 0.67 0.32 3.13 50.19
1.0 0.95 0.67 0.34 2.97 53.78
1.0 0.96 0.67 0.35 2.82 57.36
1.0 0.91 0.67 0.37 2.69 60.95
1.0 0.85 0.67 0.39 2.57 64.53
1.0 0.81 0.67 0.41 2.46 68.12
1.0 0.84 0.67 0.42 2.36 71.7
1.0 0.88 0.67 0.44 2.27 75.28
1.0 0.93 0.67 0.46 2.18 78.87
1.0 0.96 0.67 0.48 2.1 82.45
1.0 0.97 0.67 0.49 2.03 86.04
1.0 0.97 0.67 0.51 1.96 89.62
1.0 0.96 0.67 0.53 1.9 93.2
1.0 0.92 0.67 0.54 1.84 96.79
1.0 0.83 0.67 0.56 1.78 100.37
1.0 0.8 0.67 0.58 1.73 103.95
1.0 0.83 0.67 0.6 1.68 107.54
1.0 0.89 0.67 0.61 1.63 111.12
1.0 0.96 0.67 0.63 1.59 114.7
1.0 0.98 0.67 0.65 1.54 118.28
1.0 0.96 0.67 0.67 1.5 121.87
1.0 0.93 0.67 0.68 1.47 125.45
1.0 0.92 0.67 0.7 1.43 129.03
1.0 0.94 0.67 0.72 1.39 132.62
1.0 0.96 0.67 0.73 1.36 136.2
1.0 0.9 0.67 0.75 1.33 139.78
1.0 0.72 0.67 0.77 1.3 143.36
0.0 0.47 0.67 0.79 1.27 146.94
0.0 0.29 0.67 0.8 1.24 150.53
0.0 0.4 0.67 0.82 1.22 154.11
1.0 0.67 0.67 0.84 1.19 157.69
1.0 0.89 0.67 0.86 1.17 161.27
1.0 0.98 0.67 0.87 1.15 164.85
1.0 0.97 0.67 0.89 1.12 168.44
1.0 0.93 0.67 0.91 1.1 172.02
1.0 0.92 0.67 0.92 1.08 175.6
1.0 0.87 0.69 0.08 12.9 0.0
1.0 0.89 0.69 0.09 10.55 3.62
1.0 0.91 0.69 0.11 8.92 7.23
1.0 0.94 0.69 0.13 7.73 10.85
1.0 0.87 0.69 0.15 6.82 14.47
0.0 0.65 0.69 0.16 6.1 18.09
0.0 0.34 0.69 0.18 5.52 21.7
0.0 0.19 0.69 0.2 5.04 25.32
0.0 0.37 0.69 0.22 4.63 28.94
1.0 0.67 0.69 0.23 4.29 32.55
1.0 0.9 0.69 0.25 3.99 36.17
1.0 0.94 0.69 0.27 3.74 39.79
1.0 0.9 0.69 0.28 3.51 43.4
1.0 0.89 0.69 0.3 3.31 47.02
1.0 0.92 0.69 0.32 3.13 50.64
1.0 0.96 0.69 0.34 2.97 54.25
1.0 0.96 0.69 0.35 2.82 57.87
1.0 0.91 0.69 0.37 2.69 61.48
1.0 0.85 0.69 0.39 2.57 65.1
1.0 0.82 0.69 0.41 2.46 68.72
1.0 0.84 0.69 0.42 2.36 72.33
1.0 0.88 0.69 0.44 2.27 75.95
1.0 0.93 0.69 0.46 2.18 79.56
1.0 0.96 0.69 0.48 2.1 83.18
1.0 0.97 0.69 0.49 2.03 86.79
1.0 0.97 0.69 0.51 1.96 90.41
1.0 0.96 0.69 0.53 1.9 94.02
1.0 0.92 0.69 0.54 1.84 97.64
1.0 0.83 0.69 0.56 1.78 101.25
1.0 0.8 0.69 0.58 1.73 104.87
1.0 0.83 0.69 0.6 1.68 108.48
1.0 0.89 0.69 0.61 1.63 112.1
1.0 0.96 0.69 0.63 1.59 115.71
1.0 0.98 0.69 0.65 1.54 119.33
1.0 0.96 0.69 0.67 1.5 122.94
1.0 0.93 0.69 0.68 1.47 126.56
1.0 0.92 0.69 0.7 1.43 130.17
1.0 0.94 0.69 0.72 1.39 133.78
1.0 0.96 0.69 0.73 1.36 137.4
1.0 0.9 0.69 0.75 1.33 141.01
1.0 0.72 0.69 0.77 1.3 144.63
0.0 0.47 0.69 0.79 1.27 148.24
0.0 0.29 0.69 0.8 1.24 151.85
0.0 0.41 0.69 0.82 1.22 155.47
1.0 0.67 0.69 0.84 1.19 159.08
