Probability Power PlanetMass Frequency Period RVamplitude
1 0 0.88 0.12 8.22 57.29
1 0 0.88 0.12 8.11 59.5
1 0 0.88 0.13 8.0 61.7
1 0 0.88 0.13 7.89 63.9
1 0 0.88 0.13 7.78 66.11
1 0 0.88 0.13 7.68 68.31
1 0 0.88 0.13 7.58 70.51
1 0 0.88 0.13 7.49 72.71
1 0 0.88 0.14 7.39 74.92
1 0 0.88 0.14 7.3 77.12
1 0 0.88 0.14 7.21 79.32
1 0 0.88 0.14 7.13 81.52
1 0 0.88 0.14 7.04 83.72
1 0 0.88 0.14 6.96 85.93
1 0 0.88 0.15 6.88 88.13
1 0 0.88 0.15 6.8 90.33
1 0 0.88 0.15 6.72 92.53
1 0 0.88 0.15 6.64 94.74
1 0 0.88 0.15 6.57 96.94
1 0 0.88 0.15 6.5 99.14
1 0 0.88 0.16 6.43 101.34
1 0 0.88 0.16 6.36 103.54
1 0 0.88 0.16 6.29 105.74
1 0 0.88 0.16 6.22 107.95
1 0 0.9 0.08 12.9 0.0
1 0 0.9 0.08 12.62 2.21
1 0 0.9 0.08 12.36 4.43
1 0 0.9 0.08 12.1 6.64
1 0 0.9 0.08 11.86 8.85
1 0 0.9 0.09 11.62 11.06
1 0 0.9 0.09 11.4 13.27
1 0 0.9 0.09 11.18 15.49
1 0 0.9 0.09 10.97 17.7
1 0 0.9 0.09 10.77 19.91
1 0 0.9 0.09 10.58 22.12
1 0 0.9 0.1 10.39 24.34
1 0 0.9 0.1 10.21 26.55
1 0 0.9 0.1 10.04 28.76
1 0 0.9 0.1 9.87 30.97
1 0 0.9 0.1 9.71 33.18
1 0 0.9 0.1 9.55 35.39
1 0 0.9 0.11 9.4 37.61
1 0 0.9 0.11 9.25 39.82
1 0 0.9 0.11 9.11 42.03
1 0 0.9 0.11 8.97 44.24
1 0 0.9 0.11 8.83 46.45
1 0 0.9 0.11 8.7 48.66
1 0 0.9 0.12 8.58 50.88
1 0 0.9 0.12 8.45 53.09
1 0 0.9 0.12 8.33 55.3
1 0 0.9 0.12 8.22 57.51
1 0 0.9 0.12 8.11 59.72
1 0 0.9 0.13 8.0 61.93
1 0 0.9 0.13 7.89 64.14
1 0 0.9 0.13 7.78 66.35
1 0 0.9 0.13 7.68 68.56
1 0 0.9 0.13 7.58 70.77
1 0 0.9 0.13 7.49 72.99
1 0 0.9 0.14 7.39 75.2
1 0 0.9 0.14 7.3 77.41
1 0 0.9 0.14 7.21 79.62
1 0 0.9 0.14 7.13 81.83
1 0 0.9 0.14 7.04 84.04
1 0 0.9 0.14 6.96 86.25
1 0 0.9 0.15 6.88 88.46
1 0 0.9 0.15 6.8 90.67
1 0 0.9 0.15 6.72 92.88
1 0 0.9 0.15 6.64 95.09
1 0 0.9 0.15 6.57 97.3
1 0 0.9 0.15 6.5 99.51
1 0 0.9 0.16 6.43 101.72
1 0 0.9 0.16 6.36 103.93
1 0 0.9 0.16 6.29 106.14
1 0 0.9 0.16 6.22 108.35
1 0 0.92 0.08 12.9 0.0
1 0 0.92 0.08 12.62 2.22
1 0 0.92 0.08 12.36 4.44
1 0 0.92 0.08 12.1 6.66
1 0 0.92 0.08 11.86 8.88
1 0 0.92 0.09 11.62 11.1
1 0 0.92 0.09 11.4 13.32
1 0 0.92 0.09 11.18 15.54
1 0 0.92 0.09 10.97 17.76
1 0 0.92 0.09 10.77 19.99
1 0 0.92 0.09 10.58 22.21
1 0 0.92 0.1 10.39 24.43
1 0 0.92 0.1 10.21 26.65
1 0 0.92 0.1 10.04 28.87
1 0 0.92 0.1 9.87 31.09
1 0 0.92 0.1 9.71 33.31
1 0 0.92 0.1 9.55 35.53
1 0 0.92 0.11 9.4 37.75
1 0 0.92 0.11 9.25 39.97
1 0 0.92 0.11 9.11 42.19
1 0 0.92 0.11 8.97 44.4
1 0 0.92 0.11 8.83 46.62
1 0 0.92 0.11 8.7 48.84
1 0 0.92 0.12 8.58 51.06
1 0 0.92 0.12 8.45 53.28
1 0 0.92 0.12 8.33 55.5
1 0 0.92 0.12 8.22 57.72
1 0 0.92 0.12 8.11 59.94
1 0 0.92 0.13 8.0 62.16
1 0 0.92 0.13 7.89 64.38
1 0 0.92 0.13 7.78 66.6
1 0 0.92 0.13 7.68 68.82
1 0 0.92 0.13 7.58 71.04
1 0 0.92 0.13 7.49 73.26
1 0 0.92 0.14 7.39 75.47
1 0 0.92 0.14 7.3 77.69
1 0 0.92 0.14 7.21 79.91
1 0 0.92 0.14 7.13 82.13
1 0 0.92 0.14 7.04 84.35
1 0 0.92 0.14 6.96 86.57
1 0 0.92 0.15 6.88 88.79
1 0 0.92 0.15 6.8 91.01
1 0 0.92 0.15 6.72 93.22
1 0 0.92 0.15 6.64 95.44
1 0 0.92 0.15 6.57 97.66
1 0 0.92 0.15 6.5 99.88
1 0 0.92 0.16 6.43 102.1
1 0 0.92 0.16 6.36 104.31
1 0 0.92 0.16 6.29 106.53
1 0 0.92 0.16 6.22 108.75
1 0 0.94 0.08 12.9 0.0
1 0 0.94 0.08 12.62 2.23
1 0 0.94 0.08 12.36 4.46
1 0 0.94 0.08 12.1 6.69
1 0 0.94 0.08 11.86 8.92
1 0 0.94 0.09 11.62 11.14
1 0 0.94 0.09 11.4 13.37
1 0 0.94 0.09 11.18 15.6
1 0 0.94 0.09 10.97 17.83
1 0 0.94 0.09 10.77 20.06
1 0 0.94 0.09 10.58 22.29
1 0 0.94 0.1 10.39 24.51
1 0 0.94 0.1 10.21 26.74
1 0 0.94 0.1 10.04 28.97
1 0 0.94 0.1 9.87 31.2
1 0 0.94 0.1 9.71 33.43
1 0 0.94 0.1 9.55 35.66
1 0 0.94 0.11 9.4 37.88
1 0 0.94 0.11 9.25 40.11
1 0 0.94 0.11 9.11 42.34
1 0 0.94 0.11 8.97 44.57
1 0 0.94 0.11 8.83 46.8
1 0 0.94 0.11 8.7 49.02
1 0 0.94 0.12 8.58 51.25
1 0 0.94 0.12 8.45 53.48
1 0 0.94 0.12 8.33 55.71
1 0 0.94 0.12 8.22 57.93
1 0 0.94 0.12 8.11 60.16
1 0 0.94 0.13 8.0 62.39
1 0 0.94 0.13 7.89 64.62
1 0 0.94 0.13 7.78 66.84
1 0 0.94 0.13 7.68 69.07
1 0 0.94 0.13 7.58 71.3
1 0 0.94 0.13 7.49 73.52
1 0 0.94 0.14 7.39 75.75
1 0 0.94 0.14 7.3 77.98
1 0 0.94 0.14 7.21 80.2
1 0 0.94 0.14 7.13 82.43
1 0 0.94 0.14 7.04 84.66
1 0 0.94 0.14 6.96 86.89
1 0 0.94 0.15 6.88 89.11
1 0 0.94 0.15 6.8 91.34
1 0 0.94 0.15 6.72 93.57
1 0 0.94 0.15 6.64 95.79
1 0 0.94 0.15 6.57 98.02
1 0 0.94 0.15 6.5 100.24
1 0 0.94 0.16 6.43 102.47
1 0 0.94 0.16 6.36 104.7
1 0 0.94 0.16 6.29 106.92
1 0 0.94 0.16 6.22 109.15
1 0 0.96 0.08 12.9 0.0
1 0 0.96 0.08 12.62 2.24
1 0 0.96 0.08 12.36 4.47
1 0 0.96 0.08 12.1 6.71
1 0 0.96 0.08 11.86 8.95
1 0 0.96 0.09 11.62 11.18
1 0 0.96 0.09 11.4 13.42
1 0 0.96 0.09 11.18 15.66
1 0 0.96 0.09 10.97 17.89
1 0 0.96 0.09 10.77 20.13
1 0 0.96 0.09 10.58 22.37
1 0 0.96 0.1 10.39 24.6
1 0 0.96 0.1 10.21 26.84
1 0 0.96 0.1 10.04 29.08
1 0 0.96 0.1 9.87 31.31
1 0 0.96 0.1 9.71 33.55
1 0 0.96 0.1 9.55 35.79
1 0 0.96 0.11 9.4 38.02
1 0 0.96 0.11 9.25 40.26
1 0 0.96 0.11 9.11 42.49
1 0 0.96 0.11 8.97 44.73
1 0 0.96 0.11 8.83 46.96
1 0 0.96 0.11 8.7 49.2
1 0 0.96 0.12 8.58 51.44
1 0 0.96 0.12 8.45 53.67
1 0 0.96 0.12 8.33 55.91
1 0 0.96 0.12 8.22 58.14
1 0 0.96 0.12 8.11 60.38
1 0 0.96 0.13 8.0 62.61
1 0 0.96 0.13 7.89 64.85
1 0 0.96 0.13 7.78 67.08
1 0 0.96 0.13 7.68 69.32
1 0 0.96 0.13 7.58 71.56
1 0 0.96 0.13 7.49 73.79
1 0 0.96 0.14 7.39 76.03
1 0 0.96 0.14 7.3 78.26
1 0 0.96 0.14 7.21 80.5
1 0 0.96 0.14 7.13 82.73
1 0 0.96 0.14 7.04 84.97
1 0 0.96 0.14 6.96 87.2
1 0 0.96 0.15 6.88 89.43
1 0 0.96 0.15 6.8 91.67
1 0 0.96 0.15 6.72 93.9
1 0 0.96 0.15 6.64 96.14
1 0 0.96 0.15 6.57 98.37
1 0 0.96 0.15 6.5 100.61
1 0 0.96 0.16 6.43 102.84
1 0 0.96 0.16 6.36 105.08
1 0 0.96 0.16 6.29 107.31
1 0 0.96 0.16 6.22 109.54
1 0 0.98 0.08 12.9 0.0
1 0 0.98 0.08 12.62 2.25
1 0 0.98 0.08 12.36 4.49
1 0 0.98 0.08 12.1 6.73
1 0 0.98 0.08 11.86 8.98
1 0 0.98 0.09 11.62 11.22
1 0 0.98 0.09 11.4 13.47
1 0 0.98 0.09 11.18 15.71
1 0 0.98 0.09 10.97 17.96
1 0 0.98 0.09 10.77 20.2
1 0 0.98 0.09 10.58 22.45
1 0 0.98 0.1 10.39 24.69
1 0 0.98 0.1 10.21 26.94
1 0 0.98 0.1 10.04 29.18
1 0 0.98 0.1 9.87 31.42
1 0 0.98 0.1 9.71 33.67
1 0 0.98 0.1 9.55 35.91
1 0 0.98 0.11 9.4 38.16
1 0 0.98 0.11 9.25 40.4
1 0 0.98 0.11 9.11 42.65
1 0 0.98 0.11 8.97 44.89
1 0 0.98 0.11 8.83 47.13
1 0 0.98 0.11 8.7 49.38
1 0 0.98 0.12 8.58 51.62
1 0 0.98 0.12 8.45 53.86
1 0 0.98 0.12 8.33 56.11
1 0 0.98 0.12 8.22 58.35
1 0 0.98 0.12 8.11 60.59
1 0 0.98 0.13 8.0 62.84
1 0 0.98 0.13 7.89 65.08
1 0 0.98 0.13 7.78 67.33
1 0 0.98 0.13 7.68 69.57
1 0 0.98 0.13 7.58 71.81
1 0 0.98 0.13 7.49 74.05
1 0 0.98 0.14 7.39 76.3
1 0 0.98 0.14 7.3 78.54
1 0 0.98 0.14 7.21 80.78
1 0 0.98 0.14 7.13 83.03
1 0 0.98 0.14 7.04 85.27
1 0 0.98 0.14 6.96 87.51
1 0 0.98 0.15 6.88 89.76
1 0 0.98 0.15 6.8 92.0
1 0 0.98 0.15 6.72 94.24
1 0 0.98 0.15 6.64 96.48
1 0 0.98 0.15 6.57 98.73
1 0 0.98 0.15 6.5 100.97
1 0 0.98 0.16 6.43 103.21
1 0 0.98 0.16 6.36 105.45
1 0 0.98 0.16 6.29 107.7
1 0 0.98 0.16 6.22 109.94
1 0 1.0 0.08 12.9 0.0
1 0 1.0 0.08 12.62 2.25
1 0 1.0 0.08 12.36 4.51
1 0 1.0 0.08 12.1 6.76
1 0 1.0 0.08 11.86 9.01
1 0 1.0 0.09 11.62 11.26
1 0 1.0 0.09 11.4 13.52
1 0 1.0 0.09 11.18 15.77
1 0 1.0 0.09 10.97 18.02
1 0 1.0 0.09 10.77 20.27
1 0 1.0 0.09 10.58 22.53
1 0 1.0 0.1 10.39 24.78
1 0 1.0 0.1 10.21 27.03
1 0 1.0 0.1 10.04 29.28
1 0 1.0 0.1 9.87 31.54
1 0 1.0 0.1 9.71 33.79
1 0 1.0 0.1 9.55 36.04
1 0 1.0 0.11 9.4 38.29
1 0 1.0 0.11 9.25 40.54
1 0 1.0 0.11 9.11 42.8
1 0 1.0 0.11 8.97 45.05
1 0 1.0 0.11 8.83 47.3
1 0 1.0 0.11 8.7 49.55
1 0 1.0 0.12 8.58 51.8
1 0 1.0 0.12 8.45 54.06
1 0 1.0 0.12 8.33 56.31
1 0 1.0 0.12 8.22 58.56
1 0 1.0 0.12 8.11 60.81
1 0 1.0 0.13 8.0 63.06
1 0 1.0 0.13 7.89 65.31
1 0 1.0 0.13 7.78 67.56
1 0 1.0 0.13 7.68 69.82
1 0 1.0 0.13 7.58 72.07
1 0 1.0 0.13 7.49 74.32
1 0 1.0 0.14 7.39 76.57
1 0 1.0 0.14 7.3 78.82
1 0 1.0 0.14 7.21 81.07
1 0 1.0 0.14 7.13 83.32
1 0 1.0 0.14 7.04 85.57
1 0 1.0 0.14 6.96 87.82
1 0 1.0 0.15 6.88 90.07
1 0 1.0 0.15 6.8 92.32
1 0 1.0 0.15 6.72 94.57
1 0 1.0 0.15 6.64 96.83
1 0 1.0 0.15 6.57 99.08
1 0 1.0 0.15 6.5 101.33
1 0 1.0 0.16 6.43 103.58
1 0 1.0 0.16 6.36 105.83
1 0 1.0 0.16 6.29 108.08
1 0 1.0 0.16 6.22 110.33
